brokerage_id	name	section	row	ticket_price	p	 	compared
83	Ticket King - MN	129	3	578.38	609		1.05
83	Ticket King - MN	130	1	2030.22	2136		1.05
83	Ticket King - MN	130	1	2102.62	2212		1.05
83	Ticket King - MN	130	1	2115.06	2225		1.05
83	Ticket King - MN	130	1	2523.15	2654		1.05
83	Ticket King - MN	130	1	2538.07	2669		1.05
83	Ticket King - MN	130	1	2575.00	2708		1.05
83	Ticket King - MN	130	1	2639.29	2776		1.05
83	Ticket King - MN	130	1	483.13	509		1.05
83	Ticket King - MN	130	1	488.27	515		1.05
83	Ticket King - MN	130	1	525.80	553		1.05
83	Ticket King - MN	130	1	542.85	572		1.05
83	Ticket King - MN	130	1	550.77	580		1.05
83	Ticket King - MN	130	1	584.59	616		1.05
83	Ticket King - MN	130	1	585.93	617		1.05
83	Ticket King - MN	130	1	651.42	686		1.05
83	Ticket King - MN	130	1	683.55	720		1.05
83	Ticket King - MN	130	2	1542.26	1623		1.05
83	Ticket King - MN	130	2	1873.62	1972		1.05
83	Ticket King - MN	130	2	1997.25	2102		1.05
83	Ticket King - MN	130	2	478.20	504		1.05
83	Ticket King - MN	130	2	493.80	520		1.05
83	Ticket King - MN	130	2	521.66	550		1.05
83	Ticket King - MN	130	2	538.70	567		1.05
83	Ticket King - MN	130	2	553.23	583		1.05
83	Ticket King - MN	130	3	1093.35	1151		1.05
83	Ticket King - MN	130	3	1211.28	1275		1.05
83	Ticket King - MN	130	3	1242.44	1307		1.05
83	Ticket King - MN	130	3	5438.40	5719		1.05
83	Ticket King - MN	130	3	618.00	650		1.05
83	Ticket King - MN	130	3	918.58	967		1.05
83	Ticket King - MN	131	1	578.39	609		1.05
83	Ticket King - MN	131	10	1448.67	1525		1.05
83	Ticket King - MN	131	10	1556.27	1638		1.05
83	Ticket King - MN	131	10	1627.45	1713		1.05
83	Ticket King - MN	131	10	293.67	309		1.05
83	Ticket King - MN	131	10	322.47	340		1.05
83	Ticket King - MN	131	3	1573.41	1656		1.05
83	Ticket King - MN	131	3	1730.79	1821		1.05
83	Ticket King - MN	131	3	453.59	478		1.05
83	Ticket King - MN	131	3	474.09	500		1.05
83	Ticket King - MN	131	3	476.60	502		1.05
83	Ticket King - MN	131	3	507.91	535		1.05
83	Ticket King - MN	133	4	1767.39	1860		1.05
83	Ticket King - MN	133	4	1985.49	2089		1.05
83	Ticket King - MN	133	4	308.46	325		1.05
83	Ticket King - MN	134	4	406.08	428		1.05
83	Ticket King - MN	135	6	1665.21	1752		1.05
83	Ticket King - MN	135	6	261.73	276		1.05
83	Ticket King - MN	135	6	319.53	337		1.05
83	Ticket King - MN	137	2	1548.17	1628		1.05
83	Ticket King - MN	137	2	1668.78	1756		1.05
83	Ticket King - MN	137	2	1755.61	1847		1.05
83	Ticket King - MN	137	2	296.89	313		1.05
83	Ticket King - MN	137	2	300.25	316		1.05
83	Ticket King - MN	137	2	307.76	324		1.05
83	Ticket King - MN	137	2	390.77	412		1.05
83	Ticket King - MN	137	4	1419.16	1493		1.05
83	Ticket King - MN	137	4	285.53	301		1.05
83	Ticket King - MN	137	4	334.95	353		1.05
83	Ticket King - MN	137	4	361.21	381		1.05
83	Ticket King - MN	137	5	1390.64	1463		1.05
83	Ticket King - MN	137	5	252.21	266		1.05
83	Ticket King - MN	14	1	802.33	845		1.05
83	Ticket King - MN	14	1	849.51	894		1.05
83	Ticket King - MN	14	2	3720.88	3913		1.05
83	Ticket King - MN	14	2	3900.41	4102		1.05
83	Ticket King - MN	14	2	4120.00	4332		1.05
83	Ticket King - MN	14	2	644.78	679		1.05
83	Ticket King - MN	14	2	725.22	763		1.05
83	Ticket King - MN	14	2	747.94	787		1.05
83	Ticket King - MN	14	2	776.62	818		1.05
83	Ticket King - MN	14	2	841.26	885		1.05
83	Ticket King - MN	14	2	854.90	900		1.05
83	Ticket King - MN	14	2	991.68	1044		1.05
83	Ticket King - MN	14	3	4279.01	4500		1.05
83	Ticket King - MN	14	3	4738.00	4982		1.05
83	Ticket King - MN	14	3	4875.52	5127		1.05
83	Ticket King - MN	14	3	528.82	557		1.05
83	Ticket King - MN	14	3	769.93	811		1.05
83	Ticket King - MN	14	3	826.75	870		1.05
83	Ticket King - MN	14	3	834.01	878		1.05
83	Ticket King - MN	14	3	983.14	1034		1.05
83	Ticket King - MN	14	4	2599.25	2734		1.05
83	Ticket King - MN	14	4	501.93	528		1.05
83	Ticket King - MN	14	5	3900.41	4102		1.05
83	Ticket King - MN	14	5	644.78	679		1.05
83	Ticket King - MN	14	5	669.50	705		1.05
83	Ticket King - MN	14	5	725.22	763		1.05
83	Ticket King - MN	14	5	854.90	900		1.05
83	Ticket King - MN	14	8	1813.54	1908		1.05
83	Ticket King - MN	14	8	2075.54	2184		1.05
83	Ticket King - MN	14	8	2117.91	2228		1.05
83	Ticket King - MN	14	8	346.08	365		1.05
83	Ticket King - MN	140	5	1231.54	1296		1.05
83	Ticket King - MN	140	5	1249.83	1315		1.05
83	Ticket King - MN	140	5	1314.99	1383		1.05
83	Ticket King - MN	140	5	317.55	335		1.05
83	Ticket King - MN	140	5	323.60	341		1.05
83	Ticket King - MN	140	5	347.39	366		1.05
83	Ticket King - MN	140	5	348.92	368		1.05
83	Ticket King - MN	141	1	345.57	364		1.05
83	Ticket King - MN	141	1	383.31	404		1.05
83	Ticket King - MN	141	2	1527.11	1607		1.05
83	Ticket King - MN	141	2	1549.79	1631		1.05
83	Ticket King - MN	141	2	1630.59	1715		1.05
83	Ticket King - MN	141	2	331.56	349		1.05
83	Ticket King - MN	141	2	337.87	356		1.05
83	Ticket King - MN	141	2	366.11	386		1.05
83	Ticket King - MN	141	2	379.45	399		1.05
83	Ticket King - MN	142	4	303.54	320		1.05
83	Ticket King - MN	144	10	238.91	252		1.05
83	Ticket King - MN	144	22	184.30	194		1.05
83	Ticket King - MN	144	22	673.36	710		1.05
83	Ticket King - MN	144	24	612.15	645		1.05
83	Ticket King - MN	144	24	618.00	650		1.05
83	Ticket King - MN	144	24	771.69	812		1.05
83	Ticket King - MN	145	11	146.34	154		1.05
83	Ticket King - MN	145	11	720.61	759		1.05
83	Ticket King - MN	145	11	728.19	767		1.05
83	Ticket King - MN	145	22	703.97	741		1.05
83	Ticket King - MN	146	13	237.31	250		1.05
83	Ticket King - MN	146	13	252.45	266		1.05
83	Ticket King - MN	146	13	252.57	266		1.05
83	Ticket King - MN	146	18	826.40	870		1.05
83	Ticket King - MN	146	7	1074.59	1131		1.05
83	Ticket King - MN	146	7	1085.90	1143		1.05
83	Ticket King - MN	146	7	1550.39	1631		1.05
83	Ticket King - MN	146	8	199.25	210		1.05
83	Ticket King - MN	146	8	214.34	226		1.05
83	Ticket King - MN	146	8	941.84	991		1.05
83	Ticket King - MN	146	8	951.76	1001		1.05
83	Ticket King - MN	147	23	177.48	187		1.05
83	Ticket King - MN	147	3	221.04	233		1.05
83	Ticket King - MN	147	3	231.71	244		1.05
83	Ticket King - MN	148	17	207.65	219		1.05
83	Ticket King - MN	148	20	185.40	195		1.05
83	Ticket King - MN	148	20	765.19	805		1.05
83	Ticket King - MN	148	21	182.00	192		1.05
83	Ticket King - MN	148	21	741.60	780		1.05
83	Ticket King - MN	148	5	1209.41	1273		1.05
83	Ticket King - MN	148	5	1270.33	1337		1.05
83	Ticket King - MN	148	5	216.26	228		1.05
83	Ticket King - MN	148	5	824.00	867		1.05
83	Ticket King - MN	148	8	244.73	258		1.05
83	Ticket King - MN	149	3	1170.08	1232		1.05
83	Ticket King - MN	149	3	185.19	195		1.05
83	Ticket King - MN	149	3	231.94	244		1.05
83	Ticket King - MN	149	5	189.61	200		1.05
83	Ticket King - MN	149	5	881.68	928		1.05
83	Ticket King - MN	149	7	273.00	288		1.05
83	Ticket King - MN	15	1	787.33	829		1.05
83	Ticket King - MN	15	10	347.07	366		1.05
83	Ticket King - MN	15	10	363.08	382		1.05
83	Ticket King - MN	15	10	4194.47	4411		1.05
83	Ticket King - MN	15	10	444.96	469		1.05
83	Ticket King - MN	15	10	565.59	596		1.05
83	Ticket King - MN	15	10	613.52	646		1.05
83	Ticket King - MN	15	10	618.10	651		1.05
83	Ticket King - MN	15	10	731.58	770		1.05
83	Ticket King - MN	15	10	779.73	821		1.05
83	Ticket King - MN	15	13	575.85	607		1.05
83	Ticket King - MN	15	13	580.15	612		1.05
83	Ticket King - MN	15	13	686.65	723		1.05
83	Ticket King - MN	15	13	731.85	771		1.05
83	Ticket King - MN	15	2	2473.01	2601		1.05
83	Ticket King - MN	15	2	332.07	350		1.05
83	Ticket King - MN	15	2	390.81	412		1.05
83	Ticket King - MN	15	2	451.19	476		1.05
83	Ticket King - MN	15	2	555.71	585		1.05
83	Ticket King - MN	15	2	736.45	776		1.05
83	Ticket King - MN	15	3	696.36	734		1.05
83	Ticket King - MN	15	3	736.45	776		1.05
83	Ticket King - MN	15	3	812.25	855		1.05
83	Ticket King - MN	15	3	940.39	990		1.05
83	Ticket King - MN	15	5	2406.71	2531		1.05
83	Ticket King - MN	15	5	289.22	305		1.05
83	Ticket King - MN	15	5	345.60	364		1.05
83	Ticket King - MN	15	5	475.05	501		1.05
83	Ticket King - MN	15	6	267.80	282		1.05
83	Ticket King - MN	15	6	322.99	340		1.05
83	Ticket King - MN	15	6	347.07	366		1.05
83	Ticket King - MN	15	6	448.15	472		1.05
83	Ticket King - MN	15	6	566.50	597		1.05
83	Ticket King - MN	150	4	997.04	1049		1.05
83	Ticket King - MN	150	5	1427.10	1502		1.05
83	Ticket King - MN	150	5	1498.99	1577		1.05
83	Ticket King - MN	150	5	939.36	989		1.05
83	Ticket King - MN	150	7	281.62	297		1.05
83	Ticket King - MN	151	1	252.35	266		1.05
83	Ticket King - MN	151	1	321.93	339		1.05
83	Ticket King - MN	151	1	359.35	379		1.05
83	Ticket King - MN	151	15	238.52	251		1.05
83	Ticket King - MN	151	15	243.65	257		1.05
83	Ticket King - MN	151	15	245.74	259		1.05
83	Ticket King - MN	151	17	887.61	934		1.05
83	Ticket King - MN	151	17	896.10	943		1.05
83	Ticket King - MN	151	20	1003.19	1056		1.05
83	Ticket King - MN	151	20	192.82	203		1.05
83	Ticket King - MN	151	20	795.80	837		1.05
83	Ticket King - MN	151	4	1054.72	1110		1.05
83	Ticket King - MN	151	4	1644.79	1731		1.05
83	Ticket King - MN	151	4	1727.65	1818		1.05
83	Ticket King - MN	151	4	239.08	252		1.05
83	Ticket King - MN	151	8	1295.03	1363		1.05
83	Ticket King - MN	151	8	169.97	179		1.05
83	Ticket King - MN	151	8	897.59	944		1.05
83	Ticket King - MN	151	8	907.05	955		1.05
83	Ticket King - MN	152	15	1196.12	1259		1.05
83	Ticket King - MN	152	15	948.84	999		1.05
83	Ticket King - MN	152	7	1118.84	1177		1.05
83	Ticket King - MN	152	7	207.65	219		1.05
83	Ticket King - MN	152	8	1422.71	1497		1.05
83	Ticket King - MN	152	8	190.81	201		1.05
83	Ticket King - MN	152	8	986.09	1038		1.05
83	Ticket King - MN	154	2	1285.44	1353		1.05
83	Ticket King - MN	154	2	277.32	292		1.05
83	Ticket King - MN	154	2	340.15	358		1.05
83	Ticket King - MN	155	11	1103.51	1161		1.05
83	Ticket King - MN	155	11	207.65	219		1.05
83	Ticket King - MN	155	11	764.86	805		1.05
83	Ticket King - MN	155	11	772.90	813		1.05
83	Ticket King - MN	155	12	676.36	712		1.05
83	Ticket King - MN	155	12	683.48	720		1.05
83	Ticket King - MN	155	12	975.83	1028		1.05
83	Ticket King - MN	158	4	1887.52	1985		1.05
83	Ticket King - MN	158	4	1936.41	2038		1.05
83	Ticket King - MN	158	4	350.20	369		1.05
83	Ticket King - MN	158	4	366.94	387		1.05
83	Ticket King - MN	158	4	395.52	417		1.05
83	Ticket King - MN	158	4	415.86	438		1.05
83	Ticket King - MN	158	4	489.25	516		1.05
83	Ticket King - MN	159	3	378.22	398		1.05
83	Ticket King - MN	16	12	386.51	407		1.05
83	Ticket King - MN	16	12	521.18	549		1.05
83	Ticket King - MN	16	12	672.90	708		1.05
83	Ticket King - MN	16	12	716.88	755		1.05
83	Ticket King - MN	16	13	3605.00	3791		1.05
83	Ticket King - MN	16	13	3679.36	3870		1.05
83	Ticket King - MN	16	13	390.58	412		1.05
83	Ticket King - MN	16	13	4635.00	4874		1.05
83	Ticket King - MN	16	13	538.18	567		1.05
83	Ticket King - MN	16	13	542.19	572		1.05
83	Ticket King - MN	16	13	641.73	675		1.05
83	Ticket King - MN	16	13	683.97	720		1.05
83	Ticket King - MN	16	4	270.22	285		1.05
83	Ticket King - MN	16	4	3900.41	4102		1.05
83	Ticket King - MN	16	4	747.94	787		1.05
83	Ticket King - MN	16	4	776.62	818		1.05
83	Ticket King - MN	16	4	841.26	885		1.05
83	Ticket King - MN	16	4	991.68	1044		1.05
83	Ticket King - MN	160	2	406.23	428		1.05
83	Ticket King - MN	160	2	418.31	441		1.05
83	Ticket King - MN	160	2	499.04	526		1.05
83	Ticket King - MN	17	11	4543.54	4778		1.05
83	Ticket King - MN	17	11	455.96	480		1.05
83	Ticket King - MN	17	11	4722.78	4966		1.05
83	Ticket King - MN	17	11	843.96	889		1.05
83	Ticket King - MN	18	11	3786.28	3983		1.05
83	Ticket King - MN	18	11	3935.65	4139		1.05
83	Ticket King - MN	18	11	407.11	429		1.05
83	Ticket King - MN	18	11	654.05	689		1.05
83	Ticket King - MN	18	11	733.88	772		1.05
83	Ticket King - MN	18	11	747.40	787		1.05
83	Ticket King - MN	205	1	114.70	121		1.05
83	Ticket King - MN	205	1	1529.59	1609		1.05
83	Ticket King - MN	205	1	514.47	542		1.05
83	Ticket King - MN	210	1	1434.68	1510		1.05
83	Ticket King - MN	210	1	1529.69	1609		1.05
83	Ticket King - MN	210	1	350.20	369		1.05
83	Ticket King - MN	210	1	397.58	419		1.05
83	Ticket King - MN	210	1	515.00	542		1.05
83	Ticket King - MN	210	1	523.00	551		1.05
83	Ticket King - MN	210	11	1176.98	1239		1.05
83	Ticket King - MN	210	11	1180.34	1242		1.05
83	Ticket King - MN	210	11	181.05	191		1.05
83	Ticket King - MN	210	11	183.96	194		1.05
83	Ticket King - MN	210	11	812.31	855		1.05
83	Ticket King - MN	210	11	969.37	1021		1.05
83	Ticket King - MN	210	3	1667.13	1754		1.05
83	Ticket King - MN	210	6	1344.46	1415		1.05
83	Ticket King - MN	210	6	199.16	210		1.05
83	Ticket King - MN	212	1	1682.66	1770		1.05
83	Ticket King - MN	212	1	1804.64	1899		1.05
83	Ticket King - MN	212	1	261.22	275		1.05
83	Ticket King - MN	212	1	278.01	293		1.05
83	Ticket King - MN	212	1	374.71	395		1.05
83	Ticket King - MN	212	1	437.34	461		1.05
83	Ticket King - MN	212	2	1828.47	1924		1.05
83	Ticket King - MN	212	5	1392.80	1465		1.05
83	Ticket King - MN	212	5	1505.80	1584		1.05
83	Ticket King - MN	212	5	221.92	234		1.05
83	Ticket King - MN	212	5	958.53	1009		1.05
83	Ticket King - MN	213	1	302.37	319		1.05
83	Ticket King - MN	213	2	2030.01	2136		1.05
83	Ticket King - MN	213	2	246.66	260		1.05
83	Ticket King - MN	213	2	268.52	283		1.05
83	Ticket King - MN	213	3	216.55	228		1.05
83	Ticket King - MN	214	1	137.57	145		1.05
83	Ticket King - MN	214	1	1910.18	2009		1.05
83	Ticket King - MN	214	1	2340.21	2462		1.05
83	Ticket King - MN	214	19	1070.49	1127		1.05
83	Ticket King - MN	214	19	184.27	194		1.05
83	Ticket King - MN	214	19	722.10	761		1.05
83	Ticket King - MN	214	7	1397.28	1470		1.05
83	Ticket King - MN	214	7	1445.06	1520		1.05
83	Ticket King - MN	214	7	192.64	203		1.05
83	Ticket King - MN	215	2	275.94	291		1.05
83	Ticket King - MN	215	4	1577.09	1659		1.05
83	Ticket King - MN	215	4	1634.55	1720		1.05
83	Ticket King - MN	215	4	1690.45	1779		1.05
83	Ticket King - MN	215	6	1424.48	1498		1.05
83	Ticket King - MN	215	6	1476.36	1553		1.05
83	Ticket King - MN	215	6	231.79	244		1.05
83	Ticket King - MN	215	8	1038.14	1093		1.05
83	Ticket King - MN	215	8	1271.85	1339		1.05
83	Ticket King - MN	215	8	1318.18	1387		1.05
83	Ticket King - MN	215	8	1363.27	1435		1.05
83	Ticket King - MN	215	8	223.10	235		1.05
83	Ticket King - MN	217	2	1885.23	1983		1.05
83	Ticket King - MN	217	2	294.86	311		1.05
83	Ticket King - MN	217	2	299.17	315		1.05
83	Ticket King - MN	217	2	332.01	350		1.05
83	Ticket King - MN	217	2	351.27	370		1.05
83	Ticket King - MN	217	3	1619.52	1704		1.05
83	Ticket King - MN	217	3	1663.03	1749		1.05
83	Ticket King - MN	225	1	1390.54	1463		1.05
83	Ticket King - MN	225	1	1496.54	1575		1.05
83	Ticket King - MN	225	1	1597.90	1681		1.05
83	Ticket King - MN	225	1	350.20	369		1.05
83	Ticket King - MN	225	1	467.70	493		1.05
83	Ticket King - MN	233	1	385.45	406		1.05
83	Ticket King - MN	233	1	416.62	439		1.05
83	Ticket King - MN	233	16	1011.77	1065		1.05
83	Ticket King - MN	233	3	297.66	314		1.05
83	Ticket King - MN	233	3	314.93	332		1.05
83	Ticket King - MN	235	1	2208.71	2324		1.05
83	Ticket King - MN	235	3	278.59	293		1.05
83	Ticket King - MN	235	7	1165.56	1227		1.05
83	Ticket King - MN	235	7	1481.14	1559		1.05
83	Ticket King - MN	235	7	281.79	297		1.05
83	Ticket King - MN	235	7	297.66	314		1.05
83	Ticket King - MN	235	7	303.54	320		1.05
83	Ticket King - MN	237	10	230.58	243		1.05
83	Ticket King - MN	237	8	1353.82	1424		1.05
83	Ticket King - MN	237	8	1390.19	1463		1.05
83	Ticket King - MN	237	9	1022.42	1077		1.05
83	Ticket King - MN	238	1	230.93	243		1.05
83	Ticket King - MN	238	1	368.58	388		1.05
83	Ticket King - MN	238	1	460.29	485		1.05
83	Ticket King - MN	240	3	1854.04	1951		1.05
83	Ticket King - MN	240	3	207.65	219		1.05
83	Ticket King - MN	241	2	2034.97	2140		1.05
83	Ticket King - MN	241	2	215.24	227		1.05
83	Ticket King - MN	241	2	2181.23	2294		1.05
83	Ticket King - MN	242	3	113.75	120		1.05
83	Ticket King - MN	242	3	1605.27	1689		1.05
83	Ticket King - MN	242	3	230.75	243		1.05
83	Ticket King - MN	242	3	251.20	265		1.05
83	Ticket King - MN	242	3	289.22	305		1.05
83	Ticket King - MN	242	4	99.70	105		1.05
83	Ticket King - MN	242	6	184.91	195		1.05
83	Ticket King - MN	243	1	221.88	234		1.05
83	Ticket King - MN	28	10	1627.40	1712		1.05
83	Ticket King - MN	28	10	1936.40	2037		1.05
83	Ticket King - MN	28	10	2028.38	2133		1.05
83	Ticket King - MN	28	10	2286.60	2405		1.05
83	Ticket King - MN	28	10	786.10	828		1.05
83	Ticket King - MN	3	6	799.53	842		1.05
83	Ticket King - MN	3	6	830.18	874		1.05
83	Ticket King - MN	3	7	4914.52	5168		1.05
83	Ticket King - MN	3	8	815.65	859		1.05
83	Ticket King - MN	3	8	846.92	892		1.05
83	Ticket King - MN	301	1	226.60	239		1.05
83	Ticket King - MN	301	1	273.00	288		1.05
83	Ticket King - MN	302	1	1127.59	1187		1.05
83	Ticket King - MN	302	1	1129.38	1188		1.05
83	Ticket King - MN	302	1	1226.09	1290		1.05
83	Ticket King - MN	302	1	137.63	145		1.05
83	Ticket King - MN	302	1	1370.36	1441		1.05
83	Ticket King - MN	302	1	326.30	344		1.05
83	Ticket King - MN	303	1	1409.49	1484		1.05
83	Ticket King - MN	303	1	1532.61	1612		1.05
83	Ticket King - MN	303	1	370.80	390		1.05
83	Ticket King - MN	303	1	382.20	403		1.05
83	Ticket King - MN	304	5	216.55	228		1.05
83	Ticket King - MN	304	5	246.58	260		1.05
83	Ticket King - MN	304	5	835.19	879		1.05
83	Ticket King - MN	304	5	974.07	1025		1.05
83	Ticket King - MN	305	1	1014.32	1068		1.05
83	Ticket King - MN	305	1	1147.08	1207		1.05
83	Ticket King - MN	305	1	206.00	217		1.05
83	Ticket King - MN	305	1	831.90	876		1.05
83	Ticket King - MN	305	1	922.11	971		1.05
83	Ticket King - MN	305	1	990.17	1042		1.05
83	Ticket King - MN	305	2	1000.33	1053		1.05
83	Ticket King - MN	305	2	1021.74	1076		1.05
83	Ticket King - MN	305	2	1141.97	1202		1.05
83	Ticket King - MN	305	2	206.00	217		1.05
83	Ticket King - MN	305	2	316.42	333		1.05
83	Ticket King - MN	305	2	878.65	925		1.05
83	Ticket King - MN	305	2	921.81	971		1.05
83	Ticket King - MN	305	2	939.66	989		1.05
83	Ticket King - MN	305	2	941.15	991		1.05
83	Ticket King - MN	305	2	969.39	1021		1.05
83	Ticket King - MN	307	2	1130.81	1190		1.05
83	Ticket King - MN	307	2	1139.13	1199		1.05
83	Ticket King - MN	307	2	1152.45	1212		1.05
83	Ticket King - MN	307	2	300.25	316		1.05
83	Ticket King - MN	307	2	326.30	344		1.05
83	Ticket King - MN	307	2	330.07	348		1.05
83	Ticket King - MN	307	2	374.99	395		1.05
83	Ticket King - MN	307	2	393.74	415		1.05
83	Ticket King - MN	309	5	1298.45	1366		1.05
83	Ticket King - MN	309	5	1305.23	1373		1.05
83	Ticket King - MN	309	5	1411.01	1485		1.05
83	Ticket King - MN	309	5	407.07	429		1.05
83	Ticket King - MN	309	5	459.60	484		1.05
83	Ticket King - MN	309	5	506.95	534		1.05
83	Ticket King - MN	309	6	1007.87	1061		1.05
83	Ticket King - MN	309	6	1047.14	1102		1.05
83	Ticket King - MN	309	6	1052.60	1107		1.05
83	Ticket King - MN	309	6	293.55	309		1.05
83	Ticket King - MN	309	6	328.28	346		1.05
83	Ticket King - MN	309	6	362.11	381		1.05
83	Ticket King - MN	309	6	997.70	1050		1.05
83	Ticket King - MN	309	7	1330.38	1400		1.05
83	Ticket King - MN	312	1	152.65	161		1.05
83	Ticket King - MN	313	4	821.80	865		1.05
83	Ticket King - MN	313	4	837.12	882		1.05
83	Ticket King - MN	315	1	1014.96	1069		1.05
83	Ticket King - MN	315	1	200.04	211		1.05
83	Ticket King - MN	315	3	145.07	153		1.05
83	Ticket King - MN	315	3	662.35	697		1.05
83	Ticket King - MN	315	3	675.35	711		1.05
83	Ticket King - MN	315	3	835.30	879		1.05
83	Ticket King - MN	316	2	1001.13	1054		1.05
83	Ticket King - MN	316	2	798.15	841		1.05
83	Ticket King - MN	316	2	914.02	963		1.05
83	Ticket King - MN	316	3	709.30	747		1.05
83	Ticket King - MN	316	3	716.28	754		1.05
83	Ticket King - MN	316	4	145.07	153		1.05
83	Ticket King - MN	316	4	568.48	599		1.05
83	Ticket King - MN	316	4	593.50	625		1.05
83	Ticket King - MN	316	4	661.69	697		1.05
83	Ticket King - MN	316	4	724.74	763		1.05
83	Ticket King - MN	317	1	123.49	130		1.05
83	Ticket King - MN	317	1	1246.59	1311		1.05
83	Ticket King - MN	317	1	1250.83	1316		1.05
83	Ticket King - MN	317	1	1325.43	1395		1.05
83	Ticket King - MN	317	1	324.35	342		1.05
83	Ticket King - MN	317	1	391.40	412		1.05
83	Ticket King - MN	317	1	430.13	453		1.05
83	Ticket King - MN	317	1	484.36	510		1.05
83	Ticket King - MN	317	8	511.63	539		1.05
83	Ticket King - MN	317	8	560.75	591		1.05
83	Ticket King - MN	317	8	614.19	647		1.05
83	Ticket King - MN	32	8	329.60	347		1.05
83	Ticket King - MN	32	8	618.00	650		1.05
83	Ticket King - MN	32	8	674.52	711		1.05
83	Ticket King - MN	32	8	730.17	769		1.05
83	Ticket King - MN	32	8	743.18	783		1.05
83	Ticket King - MN	320	1	974.79	1026		1.05
83	Ticket King - MN	320	5	715.20	753		1.05
83	Ticket King - MN	320	5	919.14	967		1.05
83	Ticket King - MN	320	6	746.86	786		1.05
83	Ticket King - MN	320	6	873.83	919		1.05
83	Ticket King - MN	321	2	1310.00	1379		1.05
83	Ticket King - MN	321	2	1325.31	1395		1.05
83	Ticket King - MN	321	2	313.89	331		1.05
83	Ticket King - MN	321	2	431.24	454		1.05
83	Ticket King - MN	321	6	1169.12	1231		1.05
83	Ticket King - MN	321	6	270.38	285		1.05
83	Ticket King - MN	321	6	420.04	443		1.05
83	Ticket King - MN	322	4	167.90	177		1.05
83	Ticket King - MN	322	8	603.95	637		1.05
83	Ticket King - MN	322	8	669.42	705		1.05
83	Ticket King - MN	322	9	121.33	128		1.05
83	Ticket King - MN	322	9	529.78	558		1.05
83	Ticket King - MN	322	9	591.96	623		1.05
83	Ticket King - MN	323	1	345.71	364		1.05
83	Ticket King - MN	323	1	352.26	371		1.05
83	Ticket King - MN	323	1	490.82	517		1.05
83	Ticket King - MN	323	10	123.57	130		1.05
83	Ticket King - MN	323	10	553.23	583		1.05
83	Ticket King - MN	323	10	608.66	641		1.05
83	Ticket King - MN	323	10	647.28	682		1.05
83	Ticket King - MN	324	1	1118.20	1177		1.05
83	Ticket King - MN	324	1	1193.26	1256		1.05
83	Ticket King - MN	324	1	1230.02	1294		1.05
83	Ticket King - MN	324	1	1266.90	1333		1.05
83	Ticket King - MN	324	1	1393.59	1467		1.05
83	Ticket King - MN	324	1	293.55	309		1.05
83	Ticket King - MN	324	1	322.91	340		1.05
83	Ticket King - MN	324	1	409.01	431		1.05
83	Ticket King - MN	324	1	449.91	474		1.05
83	Ticket King - MN	324	3	1483.20	1560		1.05
83	Ticket King - MN	324	3	1486.45	1565		1.05
83	Ticket King - MN	324	3	151.67	160		1.05
83	Ticket King - MN	324	3	1606.80	1690		1.05
83	Ticket King - MN	324	3	725.12	763		1.05
83	Ticket King - MN	324	6	1238.71	1304		1.05
83	Ticket King - MN	324	6	1339.00	1408		1.05
83	Ticket King - MN	329	3	1055.07	1111		1.05
83	Ticket King - MN	329	3	177.39	187		1.05
83	Ticket King - MN	329	3	826.46	870		1.05
83	Ticket King - MN	329	3	901.78	949		1.05
83	Ticket King - MN	329	3	992.12	1045		1.05
83	Ticket King - MN	330	3	160.30	169		1.05
83	Ticket King - MN	333	9	146.33	154		1.05
83	Ticket King - MN	335	4	162.21	171		1.05
83	Ticket King - MN	335	7	146.33	154		1.05
83	Ticket King - MN	335	7	521.54	550		1.05
83	Ticket King - MN	34	13	329.60	347		1.05
83	Ticket King - MN	34	13	566.40	597		1.05
83	Ticket King - MN	34	13	592.29	624		1.05
83	Ticket King - MN	34	13	665.74	702		1.05
83	Ticket King - MN	34	13	687.22	723		1.05
83	Ticket King - MN	340	2	990.99	1044		1.05
83	Ticket King - MN	340	5	183.18	193		1.05
83	Ticket King - MN	340	7	121.35	128		1.05
83	Ticket King - MN	340	7	517.25	545		1.05
83	Ticket King - MN	340	7	526.90	555		1.05
83	Ticket King - MN	340	7	569.21	599		1.05
83	Ticket King - MN	340	7	613.64	646		1.05
83	Ticket King - MN	341	5	160.28	169		1.05
83	Ticket King - MN	341	5	183.92	194		1.05
83	Ticket King - MN	341	5	733.71	772		1.05
83	Ticket King - MN	341	5	792.65	835		1.05
83	Ticket King - MN	341	5	854.51	900		1.05
83	Ticket King - MN	341	9	483.41	509		1.05
83	Ticket King - MN	341	9	492.42	519		1.05
83	Ticket King - MN	341	9	531.97	560		1.05
83	Ticket King - MN	341	9	573.49	604		1.05
83	Ticket King - MN	343	3	889.48	936		1.05
83	Ticket King - MN	343	3	906.06	954		1.05
83	Ticket King - MN	343	3	978.83	1030		1.05
83	Ticket King - MN	343	6	618.76	651		1.05
83	Ticket King - MN	343	6	630.30	664		1.05
83	Ticket King - MN	343	6	680.92	718		1.05
83	Ticket King - MN	343	6	734.07	773		1.05
83	Ticket King - MN	36	11	1648.67	1734		1.05
83	Ticket King - MN	36	11	1886.86	1985		1.05
83	Ticket King - MN	36	11	1925.37	2025		1.05
