broker_name	remote_id	ticket_section	ticket_row	ticket_count	ticket_price	event_name	event_occurs_at
DTI Management	7557118	132	AA	4	65.64	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557426	129	QQ	4	64.14	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557434	134	BB	12	90.80	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557435	137	P	4	77.76	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557451	132	PP	12	70.69	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557452	134	CC	6	65.64	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557461	135	K	5	80.79	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557467	136	R	6	79.67	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557468	135	J	4	83.82	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557591	320	A	6	113.12	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557596	320	A	6	116.15	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557601	322	A	4	113.12	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557602	318	A	6	113.12	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557609	318	A	6	113.12	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557660	113	SS	4	196.95	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557666	314	B	14	111.10	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557684	300	G	6	110.09	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557685	312	C	4	99.99	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557700	310	C	6	99.99	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557814	215	G	5	139.89	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7558534	129	Y	6	116.15	ALDS: Houston Astros at Tampa Bay Rays (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7491190	302	9	2	131.30	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7493359	125	10	2	135.34	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7493405	331	10	4	85.85	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7493417	333	9	2	85.85	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7498078	321	13	2	130.27	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7499780	333	4	4	111.10	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7499856	334	1	4	121.20	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7499870	331	16	6	80.80	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7499882	333	12	6	85.85	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512032	B	7	16	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512044	305	3	8	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512056	323	1	3	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512068	325	2	12	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512080	325	3	15	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512092	326	2	7	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512104	137	2	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512116	137	3	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512128	136	2	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512140	136	3	2	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512152	132	1	8	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512164	133	1	2	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512176	125	2	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512188	231	1	3	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512200	K	9	3	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512212	F	6	3	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512224	A	2	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512236	C	4	3	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512248	B	12	5	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7512302	104	5	8	479.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7515509	332	9	2	85.85	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7515522	323	8	2	90.90	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7516980	104	27	6	123.22	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7516992	122	23	5	156.55	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7517028	303	8	2	75.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7518701	104	37	6	196.94	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7540158	203	8	2	80.80	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7543263	333	2	4	97.97	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7543276	333	1	3	116.15	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557774	314	2	8	113.12	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557776	310	2	6	101.00	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557780	119	4	8	196.95	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557783	117	12	2	161.60	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557784	117	12	4	171.70	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557786	109	15	6	158.57	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557789	118	11	3	159.58	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557792	110	26	7	161.60	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557795	119	16	6	161.60	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557796	119	16	8	181.80	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557798	109	14	2	161.60	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557800	119	17	6	176.75	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557804	121	2	4	174.73	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557806	317	2	2	101.00	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557808	315	4	2	111.10	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7557810	317	3	8	98.98	ALDS: New York Yankees at Minnesota Twins (Game 4 - Home Game 2) (If Necessary)	2019-10-08
DTI Management	7515130	344	4	4	59.59	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515131	135	20	2	277.75	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515132	135	20	4	301.99	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515133	160	5	2	186.85	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515134	37	10	12	227.25	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515141	342	12	6	59.59	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515142	341	11	5	72.72	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515143	343	3	2	59.59	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515144	343	8	18	61.61	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515147	440	1	2	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515148	342	4	5	58.58	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515150	343	12	6	70.69	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515154	341	9	3	55.55	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515162	440	2	6	63.11	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515163	440	2	2	63.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515164	439	1	19	75.74	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515165	440	3	15	65.90	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515166	440	4	20	64.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515167	40	8	6	237.35	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515168	440	5	4	60.34	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515169	440	5	7	60.35	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515170	440	6	4	59.33	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515171	440	6	9	60.34	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515172	413	1	4	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515173	339	6	10	200.99	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515174	337	6	2	181.80	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515175	339	7	6	176.75	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515177	433	6	6	127.75	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515178	431	8	6	126.24	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515179	431	5	6	129.27	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515180	442	1	4	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515181	444	1	8	70.69	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515182	443	1	12	75.74	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515183	442	2	8	63.11	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515184	442	4	22	64.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515185	442	3	5	63.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515186	442	5	20	63.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515187	443	2	10	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515188	443	2	12	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515189	444	2	16	65.64	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515190	443	5	20	63.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515191	444	4	6	61.86	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515192	444	3	6	63.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7515553	343	12	12	65.65	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516010	438	6	6	81.31	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516011	438	8	24	104.99	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516012	437	7	3	75.71	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516013	438	5	3	76.73	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516015	438	7	6	93.88	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516018	439	6	17	82.32	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516020	439	7	7	77.65	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516021	428	10	17	119.13	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516022	428	9	5	96.86	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516024	428	11	15	107.03	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516028	429	9	6	96.95	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516033	439	7	6	88.87	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516034	427	11	5	93.43	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7516042	344	4	6	58.58	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7518967	340	5	2	62.62	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7518968	340	6	2	59.59	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7518969	340	7	2	58.58	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7518986	340	11	4	57.57	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7518997	340	12	4	56.56	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7519002	341	5	5	59.59	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7519008	342	6	2	57.57	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7519009	342	7	2	56.56	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7519017	342	1	2	58.58	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7521216	444	8	2	74.56	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7521224	439	8	2	71.96	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7521373	410	2	2	145.44	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7521481	424	11	6	131.30	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7521505	429	10	6	98.98	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7522690	412	6	5	74.74	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7523228	112	5	2	479.75	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7523229	113	6	2	479.75	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7523763	440	4	3	60.85	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
DTI Management	7523766	442	5	3	58.83	NLDS: St. Louis Cardinals at Atlanta Braves (Game 5 - Home Game 3) (If Necessary)	2019-10-09
